id,created_at,status,market,vat_percentage
abc0023356,2023-03-04 13:25:01.479+00,suspend,UA,0.0
abc0023357,2023-03-04 14:47:05.267+00,suspend,NG,0.0
abc0023359,2023-03-04 17:49:44.544+00,suspend,GN,0.0
abc0023361,2023-03-04 18:46:24.377+00,suspend,RU,0.0
abc0023362,2023-03-04 19:33:29.905+00,suspend,GB,0.0
abc0023363,2023-03-04 20:52:45.242+00,suspend,GN,0.0
abc0023364,2023-03-04 21:38:17.011+00,suspend,US,0.0
abc0023366,2023-03-04 22:07:23.477+00,suspend,MA,0.0
abc0023367,2023-03-04 22:10:14.673+00,suspend,MA,0.0
abc0023376,2023-03-04 22:20:39.611+00,suspend,TG,0.0
abc0023377,2023-03-05 03:18:56.12+00,suspend,BR,0.0
abc0023378,2023-03-05 07:32:40.46+00,suspend,ID,0.0
abc0023379,2023-03-05 09:39:53.139+00,suspend,KZ,0.0
abc0023380,2023-03-05 10:11:27.752+00,suspend,IN,0.0
abc0023381,2023-03-05 10:13:17.633+00,suspend,AF,0.0
abc0023382,2023-03-05 10:16:31.943+00,suspend,TG,0.0
abc0023383,2023-03-05 11:04:15.112+00,suspend,US,0.0
abc0023384,2023-03-05 11:06:19.5+00,suspend,US,0.0
abc0023385,2023-03-05 12:28:13.237+00,suspend,IN,0.0
abc0023386,2023-03-05 12:29:21.973+00,suspend,IN,0.0
abc0023387,2023-03-05 12:55:36.64+00,suspend,EC,0.0
abc0023388,2023-03-05 14:18:12.212+00,suspend,GB,0.0
abc0023389,2023-03-05 14:54:28.417+00,suspend,US,0.0
abc0023390,2023-03-05 15:03:52.331+00,suspend,AU,0.0
abc0023391,2023-03-05 15:41:50.505+00,suspend,GB,0.0
abc0023392,2023-03-05 15:52:30.835+00,suspend,ID,0.0
abc0023393,2023-03-05 17:24:53.627+00,suspend,PK,0.0
abc0023394,2023-03-05 21:04:16.835+00,suspend,HR,0.0
abc0023395,2023-03-05 21:05:19.541+00,suspend,GB,0.0
abc0023396,2023-03-05 21:19:28.315+00,suspend,MA,0.0
abc0023397,2023-03-05 22:25:49.457+00,suspend,GB,0.0
abc0023398,2023-03-05 22:39:54.338+00,suspend,CA,0.0
abc0023399,2023-03-06 00:43:30.505+00,suspend,NG,0.0
abc0023400,2023-03-06 02:03:28.931+00,suspend,BW,0.0
abc0023401,2023-03-06 05:29:45.85+00,suspend,RU,0.0
abc0023402,2023-03-06 06:30:35.106+00,active,SG,9.0
abc0023403,2023-03-06 07:12:26.937+00,suspend,VI,0.0
abc0023404,2023-03-06 07:31:20.593+00,suspend,IN,0.0
abc0023405,2023-03-06 08:33:11.609+00,suspend,IN,0.0
abc0023406,2023-03-06 09:07:18.527+00,suspend,IN,0.0
abc0023407,2023-03-06 09:51:03.134+00,suspend,IN,0.0
abc0023408,2023-03-06 10:20:42.892+00,suspend,KR,0.0
abc0023409,2023-03-06 10:34:33.163+00,suspend,US,0.0
abc0023410,2023-03-06 11:28:01.643+00,suspend,NG,0.0
abc0023411,2023-03-06 11:29:58.421+00,suspend,GB,0.0
abc0023413,2023-03-06 11:55:46.951+00,suspend,IN,0.0
abc0023414,2023-03-06 12:29:26.159+00,suspend,IN,0.0
abc0023415,2023-03-06 12:44:15.154+00,suspend,KE,0.0
abc0023416,2023-03-06 13:45:58.786+00,suspend,IN,0.0
abc0023417,2023-03-06 14:01:30.845+00,suspend,UA,0.0
abc0023418,2023-03-06 14:13:35.446+00,suspend,IN,0.0
abc0023419,2023-03-06 14:20:26.71+00,suspend,CM,0.0
abc0023420,2023-03-06 15:03:45.72+00,suspend,IN,0.0
abc0023421,2023-03-06 15:08:33.185+00,suspend,IN,0.0
abc0023422,2023-03-06 15:10:31.245+00,suspend,IN,0.0
abc0023423,2023-03-06 15:43:14.255+00,suspend,GB,0.0
abc0023424,2023-03-06 15:45:15.694+00,suspend,EE,0.0
abc0023425,2023-03-06 15:58:27.165+00,suspend,MA,0.0
abc0023426,2023-03-06 16:42:14.436+00,suspend,US,0.0
abc0023427,2023-03-06 17:04:13.126+00,suspend,SN,0.0
abc0023428,2023-03-06 17:48:57.388+00,suspend,US,0.0
abc0023429,2023-03-06 18:09:00.082+00,suspend,US,0.0
abc0023430,2023-03-06 18:51:47.592+00,suspend,AF,0.0
abc0023431,2023-03-06 20:19:13.541+00,suspend,KR,0.0
abc0023432,2023-03-06 20:32:19.907+00,suspend,NG,0.0
abc0023433,2023-03-06 23:44:01.068+00,suspend,AF,0.0
abc0023434,2023-03-06 23:44:45.355+00,suspend,IN,0.0
abc0023435,2023-03-07 00:03:26.939+00,suspend,US,0.0
abc0023436,2023-03-07 02:00:20.758+00,suspend,AR,0.0
abc0023437,2023-03-07 03:02:29.28+00,suspend,NG,0.0
abc0023438,2023-03-07 03:42:31.231+00,suspend,BR,0.0
abc0023439,2023-03-07 08:13:17.239+00,suspend,GB,0.0
abc0023440,2023-03-07 11:25:11.106+00,active,MY,0.0
abc0023441,2023-03-07 12:48:18.14+00,suspend,CA,0.0
abc0023442,2023-03-07 12:52:59.398+00,suspend,CN,0.0
abc0023443,2023-03-07 12:53:04.142+00,suspend,ES,0.0
abc0023444,2023-03-07 14:23:18.163+00,suspend,SG,0.0
abc0023445,2023-03-07 15:03:21.733+00,suspend,ES,0.0
abc0023447,2023-03-07 16:37:36.633+00,suspend,US,0.0
abc0023448,2023-03-07 18:09:52.868+00,suspend,US,0.0
abc0023449,2023-03-07 18:20:38.591+00,suspend,US,0.0
abc0023450,2023-03-07 19:17:45.718+00,suspend,BR,0.0
abc0023451,2023-03-07 19:24:38.26+00,suspend,CO,0.0
abc0023453,2023-03-07 19:59:59.07+00,suspend,GH,0.0
abc0023454,2023-03-07 21:03:19.909+00,suspend,IL,0.0
abc0023455,2023-03-07 21:17:55.154+00,suspend,UA,0.0
abc0023456,2023-03-07 21:18:02.704+00,suspend,EG,0.0
abc0023457,2023-03-07 21:18:59.261+00,suspend,UA,0.0
abc0023458,2023-03-07 21:35:31.16+00,suspend,AU,0.0
abc0023459,2023-03-07 21:50:51.418+00,suspend,RU,0.0
abc0023460,2023-03-07 21:54:08.575+00,suspend,US,0.0
abc0023461,2023-03-07 22:05:08.532+00,suspend,GB,0.0
abc0023462,2023-03-07 22:28:25.133+00,suspend,SI,0.0
abc0023463,2023-03-07 23:11:20.203+00,suspend,CA,0.0
abc0023464,2023-03-08 02:24:53.562+00,suspend,US,0.0
abc0023465,2023-03-08 03:07:45.216+00,suspend,BR,0.0
abc0023466,2023-03-08 03:09:45.678+00,suspend,TH,0.0
abc0023467,2023-03-08 03:42:38.303+00,suspend,CN,0.0
abc0023468,2023-03-08 04:18:48.197+00,suspend,TH,0.0
abc0023469,2023-03-08 04:33:05.722+00,suspend,ID,0.0
abc0023470,2023-03-08 06:31:26.325+00,suspend,US,0.0
abc0023471,2023-03-08 07:27:05.75+00,suspend,US,0.0
abc0023472,2023-03-08 08:30:56.395+00,suspend,NG,0.0
abc0023473,2023-03-08 08:30:56.516+00,suspend,NG,0.0
abc0023474,2023-03-08 08:57:15.097+00,suspend,AF,0.0
abc0023475,2023-03-08 09:03:01.07+00,active,AF,0.0
abc0023476,2023-03-08 09:09:58.64+00,active,GB,0.0
abc0023477,2023-03-08 09:10:11.005+00,active,GB,0.0
abc0023478,2023-03-08 10:36:17.499+00,suspend,BY,0.0
abc0023479,2023-03-08 11:59:23.21+00,suspend,NG,0.0
abc0023480,2023-03-08 12:07:35.343+00,suspend,PH,0.0
abc0023481,2023-03-08 12:37:36.202+00,suspend,BR,0.0
abc0023483,2023-03-08 12:38:28.843+00,suspend,GH,0.0
abc0023484,2023-03-08 12:46:42.661+00,suspend,IN,0.0
abc0023485,2023-03-08 13:05:58.176+00,suspend,IN,0.0
abc0023486,2023-03-08 13:08:55.043+00,suspend,AU,0.0
abc0023487,2023-03-08 13:10:44.396+00,suspend,IN,0.0
abc0023488,2023-03-08 13:13:46.068+00,suspend,AF,0.0
abc0023489,2023-03-08 13:21:11.559+00,suspend,PK,0.0
abc0023490,2023-03-08 14:15:19.449+00,suspend,US,0.0
abc0023491,2023-03-08 14:43:56.76+00,suspend,FR,0.0
abc0023492,2023-03-08 15:44:50.542+00,suspend,US,0.0
abc0023496,2023-03-08 15:44:50.846+00,suspend,US,0.0
abc0023497,2023-03-08 16:37:50.769+00,suspend,BD,0.0
abc0023498,2023-03-08 17:00:36.423+00,suspend,US,0.0
abc0023500,2023-03-08 17:17:03.715+00,suspend,US,0.0
abc0023501,2023-03-08 17:31:49.516+00,suspend,VN,0.0
abc0023502,2023-03-09 00:20:55.728+00,suspend,US,0.0
abc0023503,2023-03-09 03:06:41.486+00,active,ES,0.0
abc0023504,2023-03-09 04:08:02.833+00,suspend,NL,0.0
abc0023505,2023-03-09 05:58:36.218+00,suspend,CC,0.0
abc0023506,2023-03-09 06:15:10.85+00,suspend,TV,0.0
abc0023507,2023-03-09 06:25:11.28+00,suspend,GU,0.0
abc0023508,2023-03-09 06:35:15.206+00,suspend,GB,0.0
abc0023509,2023-03-09 07:44:37.825+00,suspend,SG,8.0
abc0023510,2023-03-09 09:17:07.231+00,suspend,AF,0.0
abc0023511,2023-03-09 09:17:54.092+00,suspend,AF,0.0
abc0023513,2023-03-09 09:35:33.121+00,suspend,RU,0.0
abc0023514,2023-03-09 10:12:25.189+00,suspend,SG,0.0
abc0023515,2023-03-09 12:23:57.258+00,suspend,RU,0.0
abc0023516,2023-03-09 13:13:25.536+00,suspend,IN,0.0
abc0023517,2023-03-09 13:20:43.816+00,suspend,IN,0.0
abc0023518,2023-03-09 16:12:43.798+00,suspend,AT,0.0
abc0023519,2023-03-09 17:35:05.938+00,suspend,GB,0.0
abc0023520,2023-03-09 19:13:18.877+00,suspend,DE,0.0
abc0023521,2023-03-09 20:49:27.455+00,suspend,HK,0.0
abc0023522,2023-03-09 21:27:44.024+00,suspend,BS,0.0
abc0023523,2023-03-09 22:32:47.133+00,suspend,US,0.0
abc0023524,2023-03-10 00:09:14.653+00,suspend,MA,0.0
abc0023525,2023-03-10 00:14:05.762+00,suspend,MA,0.0
abc0023526,2023-03-10 00:29:49.81+00,suspend,US,0.0
abc0023527,2023-03-10 00:32:41.362+00,suspend,NG,0.0
abc0023528,2023-03-10 01:49:13.209+00,active,SG,0.0
abc0023529,2023-03-10 01:49:13.252+00,active,SG,0.0
abc0023530,2023-03-10 01:49:13.28+00,active,SG,0.0
abc0023531,2023-03-10 01:49:13.308+00,active,SG,0.0
abc0023532,2023-03-10 01:49:13.34+00,active,SG,0.0
abc0023533,2023-03-10 01:49:13.373+00,active,SG,0.0
abc0023534,2023-03-10 01:49:13.405+00,active,SG,0.0
abc0023535,2023-03-10 01:49:13.431+00,active,SG,0.0
abc0023536,2023-03-10 01:49:13.46+00,active,SG,0.0
abc0023537,2023-03-10 01:49:13.487+00,active,SG,0.0
abc0023538,2023-03-10 01:49:13.517+00,active,SG,0.0
abc0023539,2023-03-10 01:49:13.552+00,active,SG,0.0
abc0023540,2023-03-10 01:49:13.584+00,active,SG,0.0
abc0023541,2023-03-10 01:49:13.612+00,active,SG,0.0
abc0023542,2023-03-10 01:49:13.637+00,active,SG,0.0
abc0023543,2023-03-10 01:49:13.663+00,active,SG,0.0
abc0023544,2023-03-10 01:49:13.691+00,active,SG,0.0
abc0023545,2023-03-10 01:49:13.719+00,active,SG,0.0
abc0023546,2023-03-10 01:49:13.743+00,active,SG,0.0
abc0023547,2023-03-10 01:49:13.767+00,active,SG,0.0
abc0023548,2023-03-10 01:49:13.791+00,active,SG,0.0
abc0023549,2023-03-10 01:49:13.815+00,active,SG,0.0
abc0023550,2023-03-10 01:49:13.839+00,active,SG,0.0
abc0023551,2023-03-10 01:49:13.863+00,active,SG,0.0
abc0023552,2023-03-10 01:49:13.889+00,active,SG,0.0
abc0023553,2023-03-10 01:49:13.913+00,active,SG,0.0
abc0023554,2023-03-10 01:49:13.937+00,active,SG,0.0
abc0023555,2023-03-10 01:49:13.962+00,active,SG,0.0
abc0023556,2023-03-10 01:49:13.986+00,active,SG,0.0
abc0023557,2023-03-10 01:49:14.012+00,active,SG,0.0
abc0023558,2023-03-10 01:49:14.038+00,active,SG,0.0
abc0023559,2023-03-10 01:49:14.063+00,active,SG,0.0
abc0023560,2023-03-10 01:49:14.09+00,active,SG,0.0
abc0023561,2023-03-10 01:49:14.114+00,active,SG,0.0
abc0023562,2023-03-10 01:49:14.139+00,active,SG,0.0
abc0023563,2023-03-10 01:49:14.163+00,active,SG,0.0
abc0023564,2023-03-10 01:49:14.2+00,active,SG,0.0
abc0023565,2023-03-10 01:49:14.224+00,active,SG,0.0
abc0023566,2023-03-10 01:49:14.246+00,active,SG,0.0
abc0023567,2023-03-10 01:49:14.27+00,active,SG,0.0
abc0023568,2023-03-10 01:49:14.296+00,active,SG,0.0
abc0023569,2023-03-10 01:49:14.318+00,active,SG,0.0
abc0023570,2023-03-10 01:49:14.342+00,active,SG,0.0
abc0023571,2023-03-10 01:49:30.967+00,active,SG,0.0
abc0023572,2023-03-10 01:49:31.01+00,active,SG,0.0
abc0023573,2023-03-10 01:49:31.038+00,active,SG,0.0
abc0023574,2023-03-10 01:49:31.067+00,active,SG,0.0
abc0023575,2023-03-10 01:49:31.095+00,active,SG,0.0
abc0023576,2023-03-10 01:49:31.122+00,active,SG,0.0
abc0023577,2023-03-10 01:49:31.152+00,active,SG,0.0
abc0023578,2023-03-10 01:49:31.18+00,active,SG,0.0
abc0023579,2023-03-10 01:49:31.208+00,active,SG,0.0
abc0023580,2023-03-10 01:49:31.236+00,active,SG,0.0
abc0023581,2023-03-10 01:49:31.267+00,active,SG,0.0
abc0023582,2023-03-10 01:49:31.295+00,active,SG,0.0
abc0023583,2023-03-10 01:49:31.326+00,active,SG,0.0
abc0023584,2023-03-10 01:49:31.356+00,active,SG,0.0
abc0023585,2023-03-10 01:49:31.382+00,active,SG,0.0
abc0023586,2023-03-10 01:49:31.408+00,active,SG,0.0
abc0023587,2023-03-10 01:49:31.435+00,active,SG,0.0
abc0023588,2023-03-10 01:49:31.464+00,active,SG,0.0
abc0023589,2023-03-10 01:49:31.488+00,active,SG,0.0
abc0023590,2023-03-10 01:49:31.511+00,active,SG,0.0
abc0023591,2023-03-10 01:49:31.537+00,active,SG,0.0
abc0023592,2023-03-10 01:49:31.561+00,active,SG,0.0
abc0023593,2023-03-10 01:49:31.586+00,active,SG,0.0
abc0023594,2023-03-10 01:49:31.611+00,active,SG,0.0
abc0023595,2023-03-10 01:49:31.634+00,active,SG,0.0
abc0023596,2023-03-10 01:49:31.658+00,active,SG,0.0
abc0023597,2023-03-10 01:49:31.682+00,active,SG,0.0
abc0023598,2023-03-10 01:49:31.706+00,active,SG,0.0
abc0023599,2023-03-10 01:49:31.729+00,active,SG,0.0
abc0023600,2023-03-10 01:49:31.753+00,active,SG,0.0
abc0023601,2023-03-10 01:49:31.775+00,active,SG,0.0
abc0023602,2023-03-10 01:49:31.8+00,active,SG,0.0
abc0023603,2023-03-10 01:49:31.825+00,active,SG,0.0
abc0023604,2023-03-10 01:49:31.848+00,active,SG,0.0
abc0023605,2023-03-10 01:49:31.871+00,active,SG,0.0
abc0023606,2023-03-10 01:49:31.894+00,active,SG,0.0
abc0023607,2023-03-10 01:49:31.929+00,active,SG,0.0
abc0023608,2023-03-10 01:49:31.953+00,active,SG,0.0
abc0023609,2023-03-10 01:49:31.976+00,active,SG,0.0
abc0023610,2023-03-10 01:49:31.999+00,active,SG,0.0
abc0023611,2023-03-10 01:49:32.023+00,active,SG,0.0
abc0023612,2023-03-10 01:49:32.046+00,active,SG,0.0
abc0023613,2023-03-10 01:49:32.07+00,active,SG,0.0
abc0023614,2023-03-10 01:54:03.54+00,suspend,ES,0.0
abc0023615,2023-03-10 02:00:38.547+00,suspend,AF,0.0
abc0023616,2023-03-10 06:25:23.914+00,active,PA,0.0
abc0023617,2023-03-10 06:25:35.267+00,active,PA,0.0
abc0023618,2023-03-10 10:32:06.484+00,suspend,ID,0.0
abc0023619,2023-03-10 10:32:35.985+00,suspend,CG,0.0
abc0023620,2023-03-10 11:59:32.752+00,suspend,CZ,0.0
abc0023621,2023-03-10 13:08:37.15+00,suspend,AU,0.0
abc0023622,2023-03-10 14:54:34.143+00,suspend,EG,0.0
abc0023623,2023-03-10 17:17:52.948+00,suspend,IN,0.0
abc0023624,2023-03-10 18:33:31.795+00,suspend,LK,0.0
abc0023625,2023-03-10 18:38:38.099+00,suspend,US,0.0
abc0023626,2023-03-10 21:24:16.061+00,suspend,US,0.0
abc0023627,2023-03-10 22:40:12.234+00,suspend,BR,0.0
abc0023628,2023-03-10 23:03:15.972+00,suspend,US,0.0
abc0023629,2023-03-10 23:09:35.434+00,suspend,US,0.0
abc0023631,2023-03-10 23:19:47.185+00,suspend,LT,0.0
abc0023634,2023-03-11 05:48:37.107+00,suspend,VN,0.0
abc0023637,2023-03-11 07:46:30.472+00,suspend,IN,0.0
abc0023638,2023-03-11 08:16:39.83+00,suspend,PK,0.0
abc0023639,2023-03-11 08:47:44.833+00,suspend,IN,0.0
abc0023640,2023-03-11 10:35:28.512+00,suspend,KE,0.0
abc0023641,2023-03-11 13:42:46.113+00,suspend,LK,0.0
abc0023642,2023-03-11 14:23:08.605+00,suspend,PK,0.0
abc0023643,2023-03-11 15:01:57.738+00,suspend,PK,0.0
abc0023644,2023-03-11 16:37:29.269+00,suspend,DZ,0.0
abc0023645,2023-03-11 16:58:58.458+00,suspend,US,0.0
abc0023646,2023-03-11 17:10:52.759+00,suspend,MA,0.0
abc0023647,2023-03-11 17:45:20.755+00,suspend,RU,0.0
abc0023648,2023-03-11 17:54:28.459+00,suspend,PK,0.0
abc0023650,2023-03-11 17:55:00.725+00,suspend,US,0.0
abc0023651,2023-03-11 21:29:57.543+00,suspend,GB,0.0
abc0023652,2023-03-12 00:40:09.723+00,suspend,US,0.0
abc0023653,2023-03-12 05:19:24.136+00,suspend,CI,0.0
abc0023654,2023-03-12 05:46:33.475+00,suspend,US,0.0
abc0023655,2023-03-12 06:00:18.078+00,suspend,FR,0.0
abc0023658,2023-03-12 06:00:18.223+00,suspend,FR,0.0
abc0023659,2023-03-12 08:35:21.757+00,suspend,AU,0.0
abc0023660,2023-03-12 08:55:29.435+00,suspend,CM,0.0
abc0023661,2023-03-12 09:40:24.187+00,suspend,GB,0.0
abc0023662,2023-03-12 09:53:23.755+00,suspend,IN,0.0
abc0023663,2023-03-12 09:57:27.412+00,suspend,IN,0.0
abc0023664,2023-03-12 10:12:25.287+00,suspend,IN,0.0
abc0023665,2023-03-12 10:20:34.505+00,suspend,IN,0.0
abc0023666,2023-03-12 10:24:32.381+00,suspend,JP,0.0
abc0023667,2023-03-12 10:26:25.572+00,suspend,IN,0.0
abc0023668,2023-03-12 10:34:09.555+00,suspend,IN,0.0
abc0023669,2023-03-12 11:42:38.203+00,suspend,BR,0.0
abc0023670,2023-03-12 12:48:26.023+00,suspend,TR,0.0
abc0023671,2023-03-12 13:45:48.184+00,suspend,RU,0.0
abc0023672,2023-03-12 14:55:41.906+00,suspend,TG,0.0
abc0023673,2023-03-12 15:15:26.863+00,suspend,CD,0.0
abc0023674,2023-03-12 15:21:53.272+00,suspend,EC,0.0
abc0023675,2023-03-12 17:31:48.929+00,suspend,US,0.0
abc0023676,2023-03-12 17:45:18.816+00,suspend,KE,0.0
abc0023677,2023-03-12 18:12:45.938+00,suspend,GB,0.0
abc0023679,2023-03-12 21:11:40.466+00,suspend,SE,0.0
abc0023680,2023-03-12 22:58:44.892+00,suspend,CN,0.0
abc0023681,2023-03-12 23:06:19.805+00,suspend,BE,0.0
abc0023682,2023-03-12 23:19:58.862+00,suspend,NG,0.0
abc0023683,2023-03-13 00:46:13.048+00,suspend,BR,0.0
abc0023684,2023-03-13 00:59:16.754+00,suspend,ZM,0.0
abc0023685,2023-03-13 01:25:40.099+00,suspend,MY,0.0
abc0023686,2023-03-13 02:20:02.542+00,suspend,EC,0.0
abc0023687,2023-03-13 03:08:25.471+00,suspend,IT,0.0
abc0023688,2023-03-13 03:51:05.865+00,suspend,AU,0.0
abc0023689,2023-03-13 04:37:35.636+00,suspend,HK,0.0
abc0023690,2023-03-13 06:01:44.638+00,suspend,NU,0.0
abc0023691,2023-03-13 06:04:35.387+00,suspend,SG,0.0
abc0023692,2023-03-13 06:58:02.485+00,suspend,US,0.0
abc0023693,2023-03-13 07:49:40.757+00,suspend,US,0.0
abc0023694,2023-03-13 08:15:35.501+00,suspend,ID,0.0
abc0023695,2023-03-13 09:43:36.328+00,active,VG,0.0
abc0023696,2023-03-13 10:17:03.576+00,suspend,KE,0.0
abc0023697,2023-03-13 10:25:05.371+00,suspend,RO,0.0
abc0023698,2023-03-13 13:05:54.041+00,suspend,HR,0.0
abc0023699,2023-03-13 13:54:12.196+00,suspend,MG,0.0
abc0023700,2023-03-13 16:02:13.907+00,suspend,BH,0.0
abc0023701,2023-03-13 16:25:28.304+00,suspend,US,0.0
abc0023704,2023-03-13 16:44:15.353+00,suspend,PK,0.0
abc0023705,2023-03-13 17:20:28.054+00,suspend,PK,0.0
abc0023706,2023-03-13 17:22:36.208+00,suspend,PK,0.0
abc0023707,2023-03-13 17:26:06.195+00,suspend,US,0.0
abc0023708,2023-03-13 17:27:40.307+00,suspend,PK,0.0
abc0023709,2023-03-13 17:30:28.353+00,suspend,CL,0.0
abc0023710,2023-03-13 19:12:19.38+00,suspend,GB,0.0
abc0023711,2023-03-13 21:43:25.403+00,suspend,NG,0.0
abc0023713,2023-03-13 23:30:04.549+00,suspend,BR,0.0
abc0023714,2023-03-14 00:32:29.5+00,suspend,US,0.0
abc0023715,2023-03-14 00:38:54.552+00,suspend,US,0.0
abc0023716,2023-03-14 01:29:08.672+00,active,SG,0.0
abc0023717,2023-03-14 02:11:19.653+00,suspend,US,0.0
abc0023718,2023-03-14 02:24:55.619+00,suspend,CA,0.0
abc0023720,2023-03-14 02:44:09.82+00,suspend,NG,0.0
abc0023722,2023-03-14 02:46:50.288+00,suspend,NG,0.0
abc0023726,2023-03-14 03:28:21.783+00,active,SG,9.0
abc0023727,2023-03-14 05:13:33.884+00,suspend,GB,0.0
abc0023728,2023-03-14 05:23:44.259+00,suspend,MY,0.0
abc0023729,2023-03-14 05:56:05.783+00,suspend,NG,0.0
abc0023731,2023-03-14 06:05:08.921+00,suspend,ID,0.0
abc0023732,2023-03-14 06:25:08.068+00,suspend,SG,0.0
abc0023733,2023-03-14 07:11:57.59+00,suspend,VN,0.0
abc0023734,2023-03-14 07:53:29.899+00,suspend,HU,0.0
abc0023735,2023-03-14 08:34:36.879+00,active,FR,0.0
abc0023736,2023-03-14 08:34:47.977+00,active,FR,0.0
abc0023737,2023-03-14 08:36:50.539+00,active,HK,0.0
abc0023738,2023-03-14 08:37:04.312+00,active,SG,0.0
abc0023739,2023-03-14 09:08:41.591+00,suspend,GB,0.0
abc0023740,2023-03-14 09:14:36.048+00,suspend,FR,0.0
abc0023741,2023-03-14 09:25:02.679+00,active,GB,0.0
abc0023742,2023-03-14 09:25:13.469+00,active,GB,0.0
abc0023743,2023-03-14 09:50:19.22+00,suspend,CD,0.0
abc0023744,2023-03-14 09:50:19.487+00,suspend,CD,0.0
abc0023745,2023-03-14 09:58:46.546+00,suspend,RU,0.0
abc0023747,2023-03-14 10:04:19.626+00,suspend,LK,0.0
abc0023748,2023-03-14 11:03:26.492+00,active,SG,9.0
abc0023749,2023-03-14 11:07:10.038+00,suspend,SC,0.0
abc0023750,2023-03-14 11:18:21.923+00,suspend,HK,0.0
abc0023751,2023-03-14 11:32:32.22+00,suspend,BR,0.0
abc0023752,2023-03-14 12:09:07.137+00,suspend,VN,0.0
abc0023753,2023-03-14 12:57:42.791+00,suspend,GB,0.0
abc0023754,2023-03-14 14:27:12.368+00,suspend,PH,0.0
abc0023755,2023-03-14 14:36:52.249+00,suspend,US,0.0
abc0023756,2023-03-14 14:58:53.705+00,suspend,PK,0.0
abc0023757,2023-03-14 15:12:18.123+00,suspend,GB,0.0
abc0023758,2023-03-14 16:29:03.818+00,suspend,RU,0.0
abc0023759,2023-03-14 17:17:20.236+00,suspend,AF,0.0
abc0023760,2023-03-14 17:32:38.804+00,active,US,0.0
abc0023761,2023-03-14 17:46:18.096+00,suspend,AU,0.0
abc0023762,2023-03-14 18:35:46.361+00,suspend,US,0.0
abc0023763,2023-03-14 18:46:53.495+00,suspend,IL,0.0
abc0023764,2023-03-14 19:29:37.118+00,suspend,EE,0.0
abc0023765,2023-03-15 02:36:19.93+00,suspend,NG,0.0
abc0023766,2023-03-15 02:53:09.496+00,suspend,MY,0.0
abc0023767,2023-03-15 05:38:50.727+00,suspend,HK,0.0
abc0023768,2023-03-15 05:42:22.877+00,suspend,HK,0.0
abc0023769,2023-03-15 05:44:45.543+00,suspend,MY,0.0
abc0023770,2023-03-15 05:45:16.768+00,suspend,MY,0.0
abc0023771,2023-03-15 05:46:29.593+00,suspend,TH,0.0
abc0023772,2023-03-15 05:46:58.38+00,suspend,TH,0.0
abc0023773,2023-03-15 05:47:36.758+00,suspend,PH,0.0
abc0023774,2023-03-15 05:47:55.719+00,suspend,PH,0.0
abc0023775,2023-03-15 05:48:42.845+00,suspend,AU,0.0
abc0023776,2023-03-15 05:49:40.614+00,suspend,AU,0.0
abc0023777,2023-03-15 05:49:58.821+00,suspend,AU,0.0
abc0023778,2023-03-15 05:50:31.602+00,suspend,VN,0.0
abc0023779,2023-03-15 05:50:49.969+00,suspend,VN,0.0
abc0023780,2023-03-15 05:51:20.563+00,suspend,TW,0.0
abc0023781,2023-03-15 05:51:53.823+00,suspend,TW,0.0
abc0023782,2023-03-15 05:52:22.979+00,suspend,CN,0.0
abc0023783,2023-03-15 05:52:42.817+00,suspend,CN,0.0
abc0023784,2023-03-15 05:53:15.901+00,suspend,ID,0.0
abc0023785,2023-03-15 05:53:30.214+00,suspend,ID,0.0
abc0023786,2023-03-15 05:54:07.132+00,suspend,IN,0.0
abc0023787,2023-03-15 05:54:41.18+00,suspend,IN,0.0
abc0023788,2023-03-15 07:06:19.429+00,suspend,RU,0.0
abc0023789,2023-03-15 07:59:28.537+00,suspend,TR,0.0
abc0023790,2023-03-15 08:38:14.162+00,suspend,PL,0.0
abc0023791,2023-03-15 09:09:57.967+00,suspend,FR,0.0
abc0023792,2023-03-15 09:57:04.288+00,suspend,BR,0.0
abc0023793,2023-03-15 10:38:54.692+00,suspend,VN,0.0
abc0023794,2023-03-15 12:24:32.658+00,suspend,TR,0.0
abc0023795,2023-03-15 14:07:28.451+00,suspend,AF,0.0
abc0023796,2023-03-15 16:02:01.517+00,suspend,NG,0.0
abc0023797,2023-03-15 20:12:35.327+00,suspend,GB,0.0
abc0023798,2023-03-15 20:59:12.146+00,suspend,US,0.0
abc0023799,2023-03-15 21:10:51.826+00,suspend,TR,0.0
abc0023800,2023-03-15 21:36:29.665+00,suspend,GB,0.0
abc0023801,2023-03-15 22:04:39.489+00,suspend,PL,0.0
abc0023802,2023-03-15 22:28:54.104+00,suspend,US,0.0
abc0023803,2023-03-16 00:15:45.203+00,suspend,US,0.0
abc0023804,2023-03-16 00:28:43.505+00,suspend,MY,0.0
abc0023805,2023-03-16 01:16:02.433+00,suspend,CN,0.0
abc0023806,2023-03-16 01:21:08.119+00,suspend,BR,0.0
abc0023807,2023-03-16 01:23:54.874+00,suspend,CM,0.0
abc0023808,2023-03-16 01:53:21.48+00,active,CA,0.0
abc0023809,2023-03-16 01:54:11.781+00,active,CA,0.0
abc0023810,2023-03-16 01:54:55.635+00,active,CA,0.0
abc0023811,2023-03-16 03:18:10.17+00,active,HK,0.0
abc0023812,2023-03-16 03:44:10.465+00,suspend,SG,0.0
