merchant_id,account_age_days,balance,days_since_last_tx,dropped_out
abc0013775,1036,-121000.0,988,1
abc0013779,1036,0.0,1036,1
abc0013783,1036,0.0,1036,1
abc0013795,1036,0.0,1036,1
abc0013799,1036,0.0,1035,1
abc0013807,1036,0.0,1036,1
abc0013811,1035,0.0,1009,1
abc0013814,1035,0.0,1035,1
abc0013817,1035,0.0,1007,1
abc0013820,1035,0.0,1035,1
abc0013821,1035,0.0,1035,1
abc0013838,1034,1.08,1034,1
abc0013841,1034,0.0,1033,1
abc0013847,1034,0.0,1034,1
abc0013849,1034,0.0,1034,1
abc0013851,1034,0.0,1033,1
abc0013858,1033,0.0,1033,1
abc0013865,1033,0.0,1033,1
abc0013871,1033,0.0,1033,1
abc0013872,1033,-3593.8338,690,0
abc0013888,1032,-1456786.7066000002,357,0
abc0013899,1032,-151853.9012,357,0
abc0013900,1032,0.0,1031,0
abc0013901,1032,-570149.591,356,0
abc0013903,1032,-14676.329999999998,357,0
abc0013904,1031,0.0,1031,1
abc0013908,1031,0.0,1031,1
abc0013914,1031,0.0,1029,1
abc0013927,1031,0.0,1031,1
abc0013928,1031,0.0,1031,1
abc0013932,1031,0.0,1031,1
abc0013935,1031,0.0,1031,0
abc0013938,1031,1.0,1027,1
abc0013941,1030,0.0,1019,1
abc0013942,1030,-2299.2594000000004,414,0
abc0013943,1030,-13614.8127,358,0
abc0013944,1030,-4479.6723,364,0
abc0013945,1030,-1837.62,822,1
abc0013946,1030,-1185.35,822,1
abc0013957,1030,-7.43,927,1
abc0013959,1030,-1109.3233,799,0
abc0013967,1030,-13858.87,715,1
abc0013968,1030,0.0,1030,1
abc0013970,1030,0.0,1030,1
abc0013979,1029,14.29,1003,1
abc0013984,1029,0.0,1029,1
abc0013986,1029,0.0,1029,1
abc0014017,1028,0.0,1028,1
abc0014018,1028,0.0,1027,1
abc0014040,1027,0.0,1027,1
abc0014041,1027,0.0,1027,1
abc0014053,1027,0.0,1027,1
abc0014066,1026,0.0,1026,1
abc0014076,1026,-8068.938400000001,533,0
abc0014084,1026,-4891668.5508,357,0
abc0014090,1026,0.0,1026,1
abc0014123,1025,0.0,1025,1
abc0014124,1025,0.0,1024,1
abc0014125,1024,12.0,996,1
abc0014130,1024,0.0,1024,1
abc0014131,1024,0.0,1024,1
abc0014141,1024,0.0,1024,1
abc0014144,1024,0.0,809,1
abc0014147,1024,0.0,1024,1
abc0014149,1024,0.0,1024,1
abc0014150,1024,0.0,1019,1
abc0014153,1024,0.0,1024,1
abc0014159,1024,0.0,1021,1
abc0014161,1023,-176729.46000000002,357,0
abc0014162,1023,0.0,1009,1
abc0014168,1023,0.0,1023,1
abc0014171,1023,0.0,1023,1
abc0014178,1023,0.0,1020,1
abc0014185,1023,0.0,1023,1
abc0014186,1023,0.0,1023,1
abc0014188,1023,0.0,1023,1
abc0014189,1022,-1115900.3792999997,371,0
abc0014190,1022,0.0,667,1
abc0014195,1022,0.0,1022,1
abc0014196,1022,0.0,1018,1
abc0014206,1022,0.0,1022,1
abc0014213,1022,1.07,1017,1
abc0014214,1022,43.39,988,1
abc0014223,1021,0.0,1021,1
abc0014229,1021,0.0,1019,1
abc0014246,1020,0.0,1020,1
abc0014252,1019,0.0,1011,1
abc0014253,1019,-395329.4855,372,0
abc0014259,1019,2.63,1019,1
abc0014265,1019,0.0,1019,1
abc0014276,1019,110.0,975,1
abc0014285,1019,0.0,1019,1
abc0014290,1018,0.44,1018,1
abc0014299,1018,0.0,1002,0
abc0014301,1018,0.0,1018,1
abc0014305,1018,0.0,1018,1
abc0014313,1018,0.0,1018,1
abc0014316,1018,0.0,1018,1
abc0014319,1018,0.0,1018,1
abc0014324,1018,0.0,1018,1
abc0014328,1018,0.0,1018,1
abc0014333,1017,-51661.68,357,0
abc0014348,1017,146.9989,388,0
abc0014353,1017,0.0,1016,1
abc0014354,1017,0.0,1010,1
abc0014364,1017,50.43,1001,1
abc0014367,1016,0.0,1016,1
abc0014379,1016,0.0,1016,1
abc0014391,1016,0.0,1015,1
abc0014392,1015,0.0,931,0
abc0014394,1015,0.0,1015,1
abc0014399,1015,0.0,1015,1
abc0014400,1015,-2170466.4920999995,357,0
abc0014405,1015,0.0,1015,1
abc0014406,1015,-10558058.2556,357,0
abc0014407,1015,-9572647.8831,356,0
abc0014408,1015,-167952.6056,356,0
abc0014409,1015,0.0,1014,1
abc0014415,1015,-65047.84710000001,367,0
abc0014416,1015,-152733.6873,357,0
abc0014417,1015,-66345.5038,360,0
abc0014418,1015,-431842.6188,357,0
abc0014420,1015,-160081.589,361,0
abc0014421,1015,-438493.0209,363,0
abc0014422,1015,-291654.36230000004,360,0
abc0014424,1015,-119020.33599999998,357,0
abc0014425,1015,0.0,1009,1
abc0014431,1015,0.0,1015,1
abc0014447,1014,-20023.32,994,1
abc0014463,1013,0.0,1009,1
abc0014464,1013,0.0,1013,1
abc0014470,1013,0.0,1009,1
abc0014480,1012,0.0,1012,1
abc0014493,1012,0.0,788,0
abc0014495,1012,0.0,1012,1
abc0014499,1012,-5.0,1009,1
abc0014509,1012,0.0,1011,1
abc0014518,1011,-127383.2652,365,0
abc0014537,1010,-10075.46,1010,1
abc0014545,1010,0.0,1010,1
abc0014549,1010,0.0,953,1
abc0014551,1010,0.0,1009,1
abc0014553,1010,0.0,1009,1
abc0014554,1010,0.0,1010,1
abc0014565,1009,0.0,1009,1
abc0014576,1009,49.9,994,1
abc0014581,1009,-6.53,957,1
abc0014585,1009,0.0,1009,1
abc0014587,1008,0.0,1008,1
abc0014588,1008,0.15,1008,1
abc0014590,1008,0.0,1007,1
abc0014603,1008,0.0,999,1
abc0014610,1008,0.0,1007,1
abc0014623,1007,9.0,883,1
abc0014641,1007,0.0,1007,1
abc0014643,1006,0.0,1006,1
abc0014652,1006,0.0,998,1
abc0014663,1006,0.0,998,1
abc0014670,1005,0.0,1005,1
abc0014675,1005,15.69,1003,1
abc0014683,1005,0.0,1005,1
abc0014684,1005,0.0,1005,1
abc0014687,1005,160.0,995,1
abc0014693,1004,-36085.4091,529,0
abc0014695,1004,0.0,1004,1
abc0014696,1004,16.0,1002,0
abc0014701,1004,0.0,966,1
abc0014703,1004,50.0,1002,1
abc0014707,1004,0.0,1004,1
abc0014715,1003,0.0,958,1
abc0014727,1003,148.55,997,0
abc0014728,1003,0.0,837,1
abc0014733,1003,0.0,1003,1
abc0014739,1003,0.0,998,1
abc0014753,1002,0.0,683,1
abc0014756,1002,-13442.0583,703,0
abc0014773,1001,0.0,1001,1
abc0014776,1001,-1849838.643,360,0
abc0014779,1001,5.970000000000001,957,1
abc0014782,1001,0.0,1001,1
abc0014797,1000,0.0,1000,1
abc0014805,999,0.0,999,1
abc0014808,999,0.0,999,1
abc0014810,999,0.0,999,1
abc0014811,999,-10.26,985,1
abc0014815,999,-3567.48,905,1
abc0014818,998,0.0,779,1
abc0014822,998,-102632.1686,367,0
abc0014823,998,-1534911.4300000002,360,0
abc0014826,998,0.2,954,1
abc0014839,998,154.02,969,1
abc0014847,997,0.0,997,1
abc0014854,997,0.0,997,1
abc0014855,997,0.0,997,1
abc0014857,997,0.0,997,1
abc0014860,996,0.0,977,1
abc0014864,996,0.0,996,1
abc0014867,996,397.9,994,1
abc0014868,996,0.0,996,1
abc0014870,996,0.0,996,1
abc0014875,996,1.0,996,1
abc0014884,996,0.0,996,1
abc0014898,996,0.0,996,1
abc0014903,995,0.0,995,1
abc0014949,995,0.0,995,1
abc0014951,995,0.0,925,1
abc0014961,995,143.63,871,1
abc0014968,994,0.0,991,1
abc0014975,994,0.0,994,1
abc0014977,994,0.0,994,1
abc0014979,994,-1041.8262,747,0
abc0014980,994,0.0,994,1
abc0014994,993,0.0,993,1
abc0014998,993,12.79,992,1
abc0015007,993,0.0,992,1
abc0015027,991,0.0,968,1
abc0015038,991,-10.8072,618,1
abc0015039,991,0.0,991,1
abc0015043,991,-534.7174000000001,710,1
abc0015048,991,0.0,991,1
abc0015049,991,0.0,989,1
abc0015053,991,24.36,988,1
abc0015054,991,0.0,967,1
abc0016073,990,0.0,990,1
abc0016079,990,-4.36,987,1
abc0016086,990,0.5,990,1
abc0016088,990,0.0,990,1
abc0016101,989,6.0,989,1
abc0016102,989,0.0,984,1
abc0016106,989,0.0,818,1
abc0016107,989,495.3061000000001,852,1
abc0016108,989,0.0,988,1
abc0016113,989,0.0,989,1
abc0016158,988,0.0,988,1
abc0016163,987,-3241.8688,406,0
abc0016164,987,-1740111.4859,356,0
abc0016166,987,-1.2999999999999998,976,1
abc0016173,987,0.0,911,1
abc0016189,987,46.49000000000001,876,1
abc0016208,985,0.0,984,1
abc0016214,985,0.0,984,1
abc0016215,985,0.0,984,1
abc0016217,985,0.0,985,1
abc0016219,985,0.0,985,1
abc0016229,984,0.0,975,1
abc0016230,984,0.0,860,1
abc0016235,984,0.0,984,1
abc0016236,984,-60405.0213,542,1
abc0016239,984,0.0,984,1
abc0016240,984,0.0,983,1
abc0016245,984,0.0,976,1
abc0016247,984,-25043.8,981,1
abc0016249,983,0.0,983,1
abc0016254,983,0.0,911,1
abc0016255,983,-191257.3177,592,0
abc0016257,983,-735879.2910000001,364,0
abc0016260,983,-89.61,471,1
abc0016262,983,13.0547,841,1
abc0016274,983,0.0,982,1
abc0016287,982,-25901.139,364,0
abc0016288,982,-4.72,878,1
abc0016289,982,0.0,982,1
abc0016290,982,-32851.604,710,1
abc0016304,981,0.65,953,0
abc0016311,981,0.0,980,1
abc0016315,981,-1152.0681,681,1
abc0016337,980,536.0691,632,1
abc0016340,979,-1.2599999999999998,971,1
abc0016341,979,-0.01,974,1
abc0016345,979,-1700.0,976,1
abc0016365,978,0.0,972,1
abc0016369,978,0.0,978,1
abc0016371,978,0.0,977,1
abc0016377,977,0.0,977,1
abc0016379,977,0.0,930,1
abc0016380,977,0.0,976,1
abc0016382,977,0.0,977,1
abc0016395,977,-2.76,898,0
abc0016396,977,0.0,937,1
abc0016401,977,0.0,976,1
abc0016403,977,0.0,977,1
abc0016404,977,29.0,975,1
abc0016405,977,0.0,977,1
abc0016406,976,0.0,969,1
abc0016418,976,-5128816.1619,429,0
abc0016424,976,0.0,970,1
abc0016425,976,0.0,976,1
abc0016434,976,0.0,976,1
abc0016437,975,0.0,968,1
abc0016443,975,-82311.48419999999,375,0
abc0016444,975,0.0,846,1
abc0016455,975,0.0,967,1
abc0016460,974,13.599999999999998,871,1
abc0016466,974,0.0,972,1
abc0016467,974,6.0,929,1
abc0016469,974,0.0,974,1
abc0016471,974,-2007.29,870,1
abc0016474,974,0.0,939,1
abc0016475,974,0.0,972,1
abc0016476,974,0.0,972,1
abc0016482,974,0.0,924,1
abc0016484,973,58.0,971,1
abc0016488,973,0.0,973,1
abc0016500,973,0.0,970,1
abc0016514,973,5.0,971,1
abc0016527,972,0.0,972,1
abc0016537,971,0.0,971,1
abc0016546,971,0.0,971,1
abc0016555,970,0.0,970,1
abc0016560,970,0.0,970,1
abc0016567,970,-1.0,969,1
abc0016569,970,0.0,969,1
abc0016570,970,0.0,970,1
abc0016577,970,0.0,965,1
abc0016585,969,0.0,969,1
abc0016588,969,0.0,969,1
abc0016590,969,-1028.62,946,1
abc0016597,969,0.0,969,1
abc0016603,969,50.992,457,1
abc0016604,969,-141644449.51199996,359,0
abc0016605,969,0.0,969,1
abc0016607,969,0.0,945,1
abc0016615,968,0.0,947,1
abc0016621,968,0.0,968,1
abc0016623,968,0.0,966,1
abc0016624,968,0.0,968,1
abc0016631,968,0.0,428,1
abc0016633,967,-310838.7125,356,0
abc0016634,967,0.0,967,1
abc0016635,967,0.0,967,1
abc0016636,967,0.0,528,0
abc0016660,967,0.0,967,1
abc0016662,966,-3677317.711900001,368,0
abc0016663,966,0.0,963,1
abc0016665,966,0.0,966,1
abc0016678,966,0.0,966,1
abc0016679,966,0.0,948,1
abc0016683,966,-186908.2456,358,0
abc0016689,965,0.0,965,1
abc0016690,965,0.0,965,1
abc0016695,965,0.0,950,1
abc0016701,965,2.2,958,1
abc0016703,965,0.0,805,1
abc0016715,964,-340422.98,361,0
abc0016716,964,0.0,963,1
abc0016717,964,0.0,964,1
abc0016726,964,-1895245.12,507,0
abc0016730,963,28.0,960,1
abc0016749,963,0.0,938,0
abc0016762,962,-859.8301,523,0
abc0016775,961,0.0,959,1
abc0016779,961,0.0,850,0
abc0016808,961,52.19,884,0
abc0016843,961,0.0,961,1
abc0016844,961,0.0,961,1
abc0016848,961,132.71,960,1
abc0016851,961,0.0,961,1
abc0016853,961,1.0,961,1
abc0016859,960,0.0,959,1
abc0016860,960,0.0,959,1
abc0016863,960,0.0,960,1
abc0016874,960,0.0,960,1
abc0016877,960,0.0,780,1
abc0016878,960,-3.62,960,1
abc0016892,959,0.27,955,1
abc0016893,959,-123525.1352,357,0
abc0016894,959,-402711.5194,356,0
abc0016902,959,-11340.631899999998,375,0
abc0016908,959,0.0,959,1
abc0016913,958,0.0,958,1
abc0016914,958,-2.0,958,1
abc0016930,957,0.0,957,1
abc0016934,957,0.99,948,1
abc0016943,956,0.0,836,0
abc0016944,956,-1011.13,904,1
abc0016964,955,0.0,955,1
abc0016966,955,0.0,939,0
abc0016967,955,-2.1004000000000005,838,0
abc0016977,955,0.0,955,1
abc0016982,955,0.0,954,1
abc0016984,955,0.0,955,1
abc0016990,954,0.0,941,0
abc0016994,954,-1054.41,942,1
abc0016995,954,52.72,942,0
abc0017000,954,0.0,908,1
abc0017047,952,-18457.088,753,0
abc0017057,952,0.0,950,1
abc0017064,951,-2504.998,359,0
abc0017083,950,0.0,950,1
abc0017090,950,0.0,822,1
abc0017092,949,-58.89,896,1
abc0017093,949,0.0,949,1
abc0017096,949,-50000.0,904,1
abc0017100,949,0.0,949,1
abc0017114,948,0.0,948,1
abc0017119,948,0.0,576,1
abc0017120,948,0.0,788,1
abc0017129,948,0.0,945,1
abc0017132,948,0.0,948,1
abc0017146,947,0.0,947,1
abc0017148,947,0.0,947,1
abc0017154,946,-39284.9816,358,0
abc0017156,946,0.0,928,0
abc0017157,946,0.0,914,0
abc0017158,946,0.0,944,1
abc0017181,946,0.0,945,1
abc0017186,945,-1662.011,499,0
abc0017192,945,-662151.6923,357,0
abc0017195,945,-7008037.92,357,0
abc0017196,945,-747.0,904,1
abc0017204,945,0.0,933,1
abc0017209,945,0.0,945,1
abc0017212,944,-7359.93,899,1
abc0017241,943,0.0,939,0
abc0017249,942,-60410.630000000005,550,0
abc0017256,942,-32.1896,561,0
abc0017257,942,-1.5,924,1
abc0017261,942,0.0,933,0
abc0017269,942,0.0,927,1
abc0017270,942,0.0,942,1
abc0017273,942,20.51,941,1
abc0017282,941,0.0,939,1
abc0017286,941,0.0700000000000002,828,0
abc0017292,941,2274.5864,845,1
abc0017295,941,-17.87,862,1
abc0017297,941,0.0,933,1
abc0017306,941,0.0,903,1
abc0017311,941,0.0,939,1
abc0017322,940,-39307.83,504,0
abc0017344,939,0.0,939,1
abc0017346,939,0.2,939,1
abc0017348,939,0.0,934,1
abc0017351,939,0.0,924,1
abc0017353,939,0.0,939,1
abc0017356,939,0.0,939,1
abc0017357,939,0.0,935,1
abc0017359,939,0.0,939,1
abc0017362,939,0.0,932,1
abc0017363,939,0.0,937,1
abc0017369,939,0.0,937,1
abc0017374,938,0.0,901,1
abc0017379,938,54.704,847,1
abc0017380,938,-1447.14,464,0
abc0017381,938,-12351.64,374,0
abc0017383,938,0.0,938,1
abc0017389,938,0.0,938,1
abc0017390,938,10.736,775,1
abc0017394,937,0.0,937,1
abc0017395,937,0.0,936,1
abc0017403,937,0.0,928,1
abc0017404,937,0.0,937,1
abc0017428,936,0.0,934,1
abc0017434,935,0.0,927,1
abc0017435,935,0.0,935,1
abc0017436,935,-25000.0,926,1
abc0017452,935,-22912.1032,574,0
abc0017458,934,-503366.5907,356,0
abc0017459,934,0.0,485,1
abc0017463,934,10.0,934,1
abc0017466,934,-2233450.6838,359,0
abc0017469,934,0.0,464,1
abc0017483,934,0.0,924,1
abc0017497,933,0.0,933,1
abc0017498,933,0.0,932,1
abc0017500,933,-7749169.095500001,386,0
abc0017505,933,0.0,933,1
abc0017507,933,11.0,924,1
abc0017510,933,0.0,933,1
abc0017515,933,0.0,932,1
abc0017518,933,0.0,933,1
abc0017520,933,0.0,930,1
abc0017522,933,0.0,933,1
abc0017528,933,-3923.1014,679,1
abc0017545,932,0.0,932,1
abc0017546,932,0.0,932,1
abc0017547,932,0.0,932,1
abc0017555,932,0.0,932,1
abc0017560,932,0.0,926,1
abc0017561,932,0.0,932,1
abc0017566,932,0.0,931,1
abc0017570,932,0.0,931,1
abc0017576,931,0.0,877,0
abc0017578,931,-505930.95,380,0
abc0017585,931,0.0,785,1
abc0017613,930,0.0,930,1
abc0017617,930,0.0,726,1
abc0017623,930,0.0,859,1
abc0017640,929,0.0,929,1
abc0017683,928,0.0,913,1
abc0017692,928,0.0,928,1
abc0017704,928,0.0,928,1
abc0017705,928,0.0,898,1
abc0017709,928,0.0,761,1
abc0017710,928,0.0,925,1
abc0017711,928,0.0,928,1
abc0017716,927,0.0,927,1
abc0017723,927,0.0,927,1
abc0017729,927,0.0,927,1
abc0017734,927,-2355596.4523,357,0
abc0017747,927,-77701.1607,357,0
abc0017749,927,412.12,779,1
abc0017751,927,0.0,625,1
abc0017754,927,0.0,926,1
abc0017755,927,0.0,927,1
abc0017757,927,1.0,927,1
abc0017760,927,0.0,926,1
abc0017765,926,0.0,926,1
abc0017785,926,0.0,916,1
abc0017791,926,0.0,924,0
abc0017792,925,0.1780000000000001,838,0
abc0017810,925,0.0,769,1
abc0017813,925,0.0,921,1
abc0017815,925,-1001.0,917,1
abc0017819,925,0.0,922,1
abc0017827,924,0.0,696,0
abc0017830,924,-50.459700000000005,779,1
abc0017837,924,0.0,924,1
abc0017847,924,0.0,888,1
abc0017848,924,0.0,924,1
abc0017853,924,0.0,924,1
abc0017855,924,0.0,924,1
abc0017866,923,0.0,923,1
abc0017869,923,0.0,923,1
abc0017871,923,0.0,923,1
abc0017894,923,-8041.1013,791,0
abc0017904,922,0.0,922,1
abc0017907,922,0.0,922,1
abc0017910,922,0.0,922,1
abc0017927,921,0.0,911,1
abc0017941,921,-16.88,357,0
abc0017949,921,0.0,920,1
abc0017955,921,0.0,921,1
abc0017957,920,0.0,918,1
abc0017968,920,18075.5003,390,0
abc0017975,920,11.419199999999996,752,0
abc0017977,920,0.0,920,1
abc0017979,920,0.0,747,1
abc0017980,920,0.0,920,1
abc0018000,919,0.0,919,1
abc0018007,919,0.0,919,1
abc0018008,919,0.0,919,1
abc0018012,919,0.0,902,1
abc0018015,919,-1648.5276,734,0
abc0018017,919,0.1,912,1
abc0018031,919,0.0,919,1
abc0018049,918,0.0,855,1
abc0018050,918,0.0,918,1
abc0018063,918,13.8501,840,1
abc0018067,918,0.0,534,0
abc0018069,917,0.0,637,0
abc0018072,917,0.0,917,1
abc0018081,917,0.0,917,1
abc0018087,917,0.0,917,1
abc0018090,917,0.0,910,1
abc0018101,916,0.0,913,1
abc0018163,914,0.0,914,1
abc0018164,914,0.0,869,1
abc0018167,914,0.0,914,1
abc0018180,913,-206460.5448,357,0
abc0018182,913,0.0,912,1
abc0018186,913,0.0,911,1
abc0018195,913,464.459,359,0
abc0018196,913,-2.0,910,1
abc0018203,913,0.0,446,1
abc0018205,913,0.0,641,0
abc0018209,913,0.0,913,1
abc0018226,912,0.0,578,0
abc0018245,911,0.0,897,1
abc0018249,911,0.0,911,1
abc0018258,911,287.13960000000003,837,1
abc0018260,911,0.0,865,0
abc0018261,911,0.0,910,1
abc0018269,910,0.0,910,1
abc0018270,910,0.0,910,1
abc0018274,910,-271931.21569999994,357,0
abc0018279,910,-19660.0,772,0
abc0018286,910,10.0,886,0
abc0018301,910,49.5,704,0
abc0018304,909,0.5,902,1
abc0018305,909,-30.0,900,1
abc0018349,909,0.0,908,1
abc0018370,908,3.98,873,1
abc0018380,907,0.0,907,0
abc0018389,907,-67.26,890,1
abc0018392,907,0.5,883,1
abc0018394,907,4.98,903,1
abc0018408,906,0.0,906,1
abc0018409,906,0.0,896,1
abc0018419,906,0.0,856,1
abc0018421,906,-65.28509999999999,423,1
abc0018422,906,-2309.238,619,1
abc0018428,905,-476.79,835,1
abc0018434,905,0.0,898,1
abc0018435,905,-83.07399999999998,458,0
abc0018437,905,0.0,851,1
abc0018451,905,0.0,904,1
abc0018454,905,0.0,904,1
abc0018498,903,-1236498.2699,357,0
abc0018501,903,0.0,903,1
abc0018514,903,-12.5212,793,0
abc0018519,903,0.0,903,1
abc0018520,903,11.8701,820,1
abc0018523,903,0.0,903,1
abc0018529,902,0.0,892,1
abc0018547,902,0.0,900,1
abc0018550,902,0.0,902,1
abc0018560,901,0.0,897,1
abc0018575,901,0.0,871,1
abc0018584,900,0.0,792,0
abc0018588,900,0.0,900,0
abc0018589,900,0.0,837,0
abc0018589,900,-1.98,827,0
abc0018598,900,0.0,899,1
abc0018606,899,845.295,362,0
abc0018614,899,29.93,899,1
abc0018616,899,0.0,899,1
abc0018618,899,0.0,884,1
abc0018626,899,0.0,899,1
abc0018629,899,0.0,899,1
abc0018634,898,-1053591.5147,357,0
abc0018639,898,0.0,897,1
abc0018642,898,1.66,888,1
abc0018643,898,0.0,898,1
abc0018647,898,11.88,792,1
abc0018679,898,0.0,898,1
abc0018697,897,0.0,897,1
abc0018699,897,0.0,895,1
abc0018707,897,0.0,897,1
abc0018709,897,0.0,897,1
abc0018727,896,-1071.1775,796,1
abc0018732,896,0.0,626,1
abc0018741,896,0.0,896,1
abc0018745,896,0.0,580,1
abc0018746,896,0.0,888,1
abc0018749,896,0.0,896,1
abc0018753,895,0.0,895,1
abc0018765,895,-9176.9213,598,0
abc0018772,895,0.0,895,1
abc0018792,894,0.0,894,1
abc0018797,894,0.0,894,1
abc0018801,894,0.0,893,1
abc0018808,893,0.0,893,1
abc0018810,893,-6602328.864999999,381,0
abc0018811,893,0.0,770,0
abc0018816,893,0.0,892,0
abc0018817,893,0.0,891,1
abc0018819,893,0.0,735,0
abc0018820,893,0.0,778,0
abc0018822,893,0.0,893,1
abc0018824,893,0.0,893,1
abc0018829,893,0.0,893,1
abc0018846,892,-667663.1407,392,0
abc0018850,892,-106504.73,361,0
abc0018851,892,0.0,892,1
abc0018852,892,0.0,892,1
abc0018857,892,22.609999999999992,869,1
abc0018862,892,-16091.219000000005,464,0
abc0018864,892,-62.25,876,1
abc0018866,892,0.0,892,1
abc0018869,892,0.0,892,1
abc0018870,892,0.0,891,1
abc0018871,891,1.3068,620,0
abc0018887,891,-17.0,766,1
abc0018888,891,81.25,891,1
abc0018896,890,-1008.58,879,1
abc0018897,890,0.0,703,1
abc0018900,890,50.0,871,1
abc0018903,890,-21731451.4586,499,0
abc0018915,890,39.99,882,1
abc0018926,890,-31125.4277,841,0
abc0018932,890,0.0,890,1
abc0018933,890,0.0,888,1
abc0018940,889,-192.11,882,1
abc0018942,889,-95090.43,359,0
abc0018951,889,0.0,889,1
abc0018953,889,-12072.9909,513,0
abc0018955,889,0.0,889,1
abc0018958,889,0.0,889,1
abc0018965,889,0.0,888,1
abc0018970,888,0.0,888,1
abc0018983,888,0.0,888,1
abc0018990,888,0.0,882,1
abc0019006,887,-322515.33,366,0
abc0019024,887,0.0,887,1
abc0019029,886,0.0,843,0
abc0019040,886,86.8725,433,1
abc0019051,886,-613052.6152,414,0
abc0019053,886,0.0,886,1
abc0019063,886,-5719.955,781,1
abc0019065,886,12.0,884,1
abc0019067,886,0.0,886,1
abc0019069,886,0.0,886,1
abc0019070,886,0.0,886,1
abc0019072,886,0.0,857,1
abc0019073,886,0.0,823,1
abc0019084,885,0.0,885,1
abc0019088,885,0.0,883,1
abc0019111,885,-17.325,853,1
abc0019123,884,-666197.8126,364,0
abc0019124,884,0.24,882,1
abc0019125,884,0.36,884,1
abc0019128,884,0.0,771,1
abc0019130,884,0.0,884,1
abc0019151,883,-952004.8,362,0
abc0019154,883,0.0,863,1
abc0019159,883,0.0,882,1
abc0019161,883,0.0,764,0
abc0019162,883,0.0,788,0
abc0019163,883,-9996.17,365,0
abc0019165,883,-6287.619999999999,378,0
abc0019166,883,0.0,393,1
abc0019172,883,0.0,883,1
abc0019177,883,0.37,879,1
abc0019191,883,0.0,883,1
abc0019200,882,0.0,882,1
abc0019208,882,0.0,882,1
abc0019209,882,-2.6322,527,0
abc0019210,882,0.0,882,1
abc0019216,882,0.0,882,1
abc0019217,882,-966304.9018999998,356,0
abc0019218,882,-2116111.65,357,0
abc0019220,882,-33.37,851,1
abc0019221,882,0.0,848,1
abc0019222,882,-6.5226,801,1
abc0019236,881,0.0,881,1
abc0019240,881,0.0,881,1
abc0019244,881,0.0,881,1
abc0019266,880,-14.92,879,1
abc0019272,880,0.0,880,1
abc0019275,880,0.0,880,1
abc0019290,880,0.0,880,1
abc0019298,880,-20212.9789,553,0
abc0019299,879,0.0,749,0
abc0019300,879,0.0,879,1
abc0019306,879,-1051.51,876,1
abc0019311,879,0.0,879,1
abc0019314,879,0.0,879,1
abc0019317,879,0.0,879,1
abc0019322,879,0.0,877,1
abc0019323,879,0.0,879,1
abc0019329,879,0.0,879,1
abc0019339,878,0.0,572,1
abc0019347,878,-60722.839,365,0
abc0019350,878,0.0,878,1
abc0019351,878,-54373.31,410,0
abc0019352,878,0.0,878,1
abc0019360,878,-417.17,863,1
abc0019363,878,0.0,876,1
abc0019368,878,0.0,878,1
abc0019369,878,0.0,878,1
abc0019371,878,-9172.819399999998,609,1
abc0019382,877,-1595645.1063,625,0
abc0019392,877,0.0,876,1
abc0019398,877,0.0,877,1
abc0019408,876,3.6036,841,1
abc0019409,876,-4166.564699999999,468,0
abc0019412,876,0.99,834,0
abc0019433,876,0.0,876,1
abc0019445,875,0.0,875,1
abc0019478,874,0.0,874,1
abc0019481,874,0.0,873,1
abc0019490,874,0.0,872,1
abc0019497,874,0.0,874,1
abc0019498,874,-2.2,873,1
abc0019523,873,0.0,872,1
abc0019536,872,0.0,872,1
abc0019546,872,-4870597.6074,375,0
abc0019551,872,-9.8,732,0
abc0019555,872,0.0,871,1
abc0019556,872,0.0,872,1
abc0019557,872,255.95460000000003,442,1
abc0019562,872,0.0,871,1
abc0019570,872,0.0,844,1
abc0019583,871,-1026321.4658,676,1
abc0019591,871,-1.0299999999999998,690,0
abc0019595,871,0.0,871,1
abc0019597,871,-10222.0126,784,1
abc0019599,871,24.9,849,1
abc0019603,871,0.0,870,1
abc0019606,870,0.0,870,1
abc0019610,870,0.0,752,1
abc0019611,870,10.0,870,1
abc0019613,870,-453302.85,556,0
abc0019614,870,0.0,864,1
abc0019619,870,0.0,804,1
abc0019622,870,0.0,852,1
abc0019636,870,-3.07,868,1
abc0019662,869,0.0,869,1
abc0019668,869,0.0,869,1
abc0019671,869,0.0,860,1
abc0019686,869,138.1842,575,1
abc0019689,869,0.0,865,1
abc0019693,869,0.0,869,1
abc0019699,868,0.0,868,1
abc0019709,868,2.0,868,1
abc0019713,868,0.0,570,1
abc0019720,868,0.0,868,1
abc0019724,868,0.0,859,1
abc0019735,867,0.0,862,1
abc0019753,867,0.0,867,1
abc0019757,867,0.0,866,1
abc0019769,866,42.2532,619,1
abc0019775,866,0.0,866,1
abc0019782,865,0.0,865,1
abc0019785,865,9.7812,864,1
abc0019787,865,0.0,865,1
abc0019796,864,0.0,864,1
abc0019800,864,0.0,864,1
abc0019804,864,0.0,858,1
abc0019806,864,0.0,863,1
abc0019843,863,0.0,858,1
abc0019850,863,0.0,863,1
abc0019851,863,0.0,863,1
abc0019861,863,0.0,863,1
abc0019863,863,0.0,863,1
abc0019867,863,0.0,862,1
abc0019879,862,0.0,862,1
abc0019880,862,-1005308.3124,613,0
abc0019882,862,0.0,862,1
